Bus,Lat,Lon
80,41.95201812,-87.83646584
80,41.95228542,-87.83762991
80,41.9540727,-87.67884314
80,41.95369371,-87.71935523
80,41.95265046,-87.81040013
80,41.95388919,-87.7007997
80,41.95449957,-87.65186548
80,41.9546025,-87.65199959
80,41.95423707,-87.66759932
80,41.95363387,-87.72282064
80,41.9527482,-87.80697227
80,41.95403281,-87.68130541
80,41.95385328,-87.70763397
80,41.953582,-87.73261607
80,41.95347429,-87.74058223
80,41.95353812,-87.73558795
80,41.95341844,-87.74474502
80,41.95378147,-87.71303594
80,41.95350221,-87.73815751
80,41.95335061,-87.74999678
80,41.95328279,-87.75677204
80,41.9533187,-87.75205135
80,41.95401286,-87.68376231
80,41.95329875,-87.75480866
80,41.95319503,-87.76468992
80,41.953235,-87.75982167
80,41.95321896,-87.76222765
80,41.95312322,-87.76957154
80,41.95458734,-87.64546037
80,41.95306337,-87.77443707
80,41.95298757,-87.77935088
80,41.95295566,-87.7818346
80,41.95309928,-87.77202845
80,41.95339051,-87.74659574
80,41.95292773,-87.78423786
80,41.95390116,-87.69958735
80,41.95290379,-87.78627098
80,41.95283883,-87.78892771
80,41.95278092,-87.79108393
80,41.95269075,-87.79889131
80,41.95272826,-87.80368924
80,41.95275538,-87.79401505
80,41.95272826,-87.79639363
80,41.95398494,-87.68616557
80,41.95257665,-87.81477749
80,41.95251282,-87.8172183
80,41.95244101,-87.81946063
80,41.95238117,-87.82209992
80,41.95224552,-87.82707274
80,41.95218169,-87.82946527
80,41.95416446,-87.67156363
80,41.95454744,-87.64769733
80,41.95212584,-87.83189535
80,41.95206998,-87.83441126
80,41.95360993,-87.72775054
80,41.95364583,-87.72160828
80,41.95391313,-87.69347191
80,41.95388121,-87.70321369
80,41.95270352,-87.8014909
80,41.95442377,-87.65705287
80,41.95445569,-87.65472472
80,41.95428574,-87.66439247
80,41.95381339,-87.71061122
80,41.95360195,-87.72525072
80,41.95374956,-87.71545529
80,41.95355807,-87.7341181
80,41.95395833,-87.68799333
80,41.95409664,-87.67641306
80,41.95360195,-87.7300787
80,41.95412058,-87.67499149
80,41.95313917,-87.64505804
80,41.95278012,-87.64948368
80,41.95285193,-87.64804602
80,41.95407669,-87.69618094
80,41.95240112,-87.82356441
80,41.95337854,-87.80852258
80,41.95402882,-87.70544529
80,41.95432803,-87.66880095
80,41.9530913,-87.77663648
80,41.95406073,-87.69805312
80,41.95409265,-87.69076824
80,41.95323891,-87.76673377
80,41.95345035,-87.74707854
80,41.95440382,-87.66206324
80,41.95206998,-87.83650339
80,41.95228542,-87.83762991
80,41.95425223,-87.67860174
80,41.95385727,-87.71887243
80,41.95276416,-87.80917168
80,41.95404877,-87.70057976
80,41.9546025,-87.65199959
80,41.95435196,-87.66731501
80,41.9538094,-87.7225095
80,41.95280805,-87.80691326
80,41.954336,-87.6720947
80,41.95421233,-87.681005
80,41.95401685,-87.70790219
80,41.95363387,-87.73279846
80,41.9545259,-87.65640163
80,41.95366977,-87.72904336
80,41.95354211,-87.74035156
80,41.95359796,-87.73579717
80,41.95347828,-87.74476647
80,41.95393706,-87.71271944
80,41.95355807,-87.73859739
80,41.95341046,-87.74980903
80,41.95333865,-87.75697589
80,41.95338253,-87.75207281
80,41.95418441,-87.68341362
80,41.95335859,-87.75455654
80,41.95325886,-87.76448607
80,41.95331072,-87.75943816
80,41.95328279,-87.76194334
80,41.95319503,-87.76929259
80,41.9531272,-87.77415276
80,41.95305539,-87.77908266
80,41.95301949,-87.78145909
80,41.95316311,-87.77198017
80,41.95299555,-87.78393745
80,41.95405675,-87.69936204
80,41.95296763,-87.78636754
80,41.95292773,-87.78891563
80,41.95289581,-87.79071808
80,41.95277214,-87.79867351
80,41.95279209,-87.80349612
80,41.95282799,-87.79372215
80,41.9527881,-87.79609323
80,41.95416047,-87.68592417
80,41.95269634,-87.81203091
80,41.95264049,-87.81446636
80,41.95258463,-87.81687498
80,41.95250484,-87.81938016
80,41.95244899,-87.82172441
80,41.952345,-87.82694333
80,41.9522535,-87.82928824
80,41.95219366,-87.83166468
80,41.95214579,-87.83412695
80,41.95368573,-87.72750378
80,41.95432005,-87.67361283
80,41.95382536,-87.72135079
80,41.95408866,-87.69306421
80,41.95404478,-87.7030313
80,41.95277613,-87.80106604
80,41.95456978,-87.65428162
80,41.9543759,-87.66468644
80,41.95397297,-87.71032691
80,41.95377749,-87.72491276
80,41.95390515,-87.71516025
80,41.95361791,-87.73413956
80,41.95412457,-87.68825233
80,41.95428414,-87.67609656
80,41.95397297,-87.72985876
80,41.95428813,-87.67520607
81,41.96850079,-87.70113766
81,41.96976513,-87.76144981
81,41.96844495,-87.70612121
81,41.96885177,-87.66981483
81,41.96891958,-87.66465425
81,41.96898978,-87.65995288
81,41.9685287,-87.69891143
81,41.96856061,-87.69146562
81,41.96833327,-87.71804094
81,41.96801817,-87.74789929
81,41.96888767,-87.66765833
81,41.96872414,-87.67943859
81,41.96809316,-87.73966813
81,41.96828541,-87.72326052
81,41.96870021,-87.68169701
81,41.96817133,-87.73062694
81,41.96843298,-87.70864785
81,41.9681482,-87.73315251
81,41.96903923,-87.65632868
81,41.96806604,-87.74296939
81,41.96813384,-87.73554504
81,41.96803014,-87.74585545
81,41.9683923,-87.71319473
81,41.96810911,-87.73756957
81,41.96795835,-87.75063515
81,41.96787857,-87.75782883
81,41.96794239,-87.75272727
81,41.96829737,-87.72086263
81,41.96862842,-87.68423438
81,41.96791447,-87.75515199
81,41.96894351,-87.66317368
81,41.96911517,-87.65037954
81,41.96791846,-87.76083827
81,41.96858056,-87.68663764
81,41.96883981,-87.67113984
81,41.96822358,-87.72780955
81,41.96879593,-87.67394006
81,41.96855264,-87.69363821
81,41.96847685,-87.7035141
81,41.96906715,-87.65464425
81,41.96840506,-87.71101892
81,41.9682535,-87.72568524
81,41.9683572,-87.71591663
81,41.96853269,-87.69640088
81,41.96857258,-87.689116
81,41.96877998,-87.67647743
81,41.96902328,-87.65841007
81,41.96569281,-87.64860928
81,41.96901929,-87.7617985
81,41.96856061,-87.70106792
81,41.96644667,-87.64882386
81,41.96915091,-87.6526916
81,41.96976513,-87.76144981
81,41.96851674,-87.70592809
81,41.96891958,-87.66973972
81,41.96898738,-87.66433239
81,41.96907114,-87.65997112
81,41.96858056,-87.69891143
81,41.96861645,-87.6913476
81,41.96838412,-87.71851435
81,41.968078,-87.74750233
81,41.96917484,-87.65036345
81,41.96894,-87.66783833
81,41.96878397,-87.67981946
81,41.96816974,-87.73990631
81,41.96834922,-87.72297084
81,41.96888767,-87.67245948
81,41.96876403,-87.68147707
81,41.96827344,-87.73034692
81,41.96849281,-87.7082777
81,41.96822067,-87.7332034
81,41.96909507,-87.65653253
81,41.96812586,-87.74280846
81,41.96819766,-87.7352339
81,41.96809396,-87.74552822
81,41.9684609,-87.71304131
81,41.96818968,-87.73773372
81,41.96803812,-87.74983048
81,41.96800621,-87.75244296
81,41.96836518,-87.72058368
81,41.9687401,-87.68393397
81,41.9679743,-87.75488913
81,41.96796792,-87.75923431
81,41.96901131,-87.662884
81,41.96869223,-87.68672347
81,41.96828142,-87.72789001
81,41.96885975,-87.67405808
81,41.96860848,-87.69400835
81,41.96851674,-87.70396471
81,41.96911501,-87.65512705
81,41.96846489,-87.71079898
81,41.96831731,-87.7254653
81,41.96842102,-87.71561623
81,41.96859252,-87.69615412
81,41.96864038,-87.68870294
81,41.96883667,-87.676485
81,41.96907513,-87.65871048
81,41.96736804,-87.64909208
81,41.96569281,-87.64860928
119,41.70165538,-87.62075722
119,41.67736741,-87.6690048
119,41.67759579,-87.65511632
119,41.67722718,-87.67705679
119,41.67763987,-87.65169919
119,41.67777209,-87.64208078
119,41.67752367,-87.66023397
119,41.67753569,-87.65908599
119,41.67757175,-87.65663981
119,41.67749162,-87.66265333
119,41.67771599,-87.64687657
119,41.67786424,-87.63480663
119,41.67745556,-87.66513169
119,41.67773603,-87.64446259
119,41.67794838,-87.6252687
119,41.67790431,-87.62998939
119,41.67798043,-87.62280643
119,41.67788427,-87.6324302
119,41.67780414,-87.63958097
119,41.67731132,-87.67215908
119,41.67782417,-87.63720989
119,41.67792835,-87.62756467
119,41.67722317,-87.68017888
119,41.72230676,-87.62487173
119,41.72192639,-87.62101471
119,41.71257256,-87.62008667
119,41.71072646,-87.61984527
119,41.70897242,-87.61986136
119,41.70748265,-87.62011349
119,41.70528397,-87.62046218
119,41.70337358,-87.62061238
119,41.69977292,-87.6208806
119,41.69795049,-87.6208216
119,41.69648048,-87.62077868
119,41.69437356,-87.62075722
119,41.69274725,-87.62100399
119,41.69104479,-87.62097716
119,41.68913799,-87.62094498
119,41.68718706,-87.62087524
119,41.68520402,-87.62074649
119,41.68246372,-87.62060702
119,41.6814501,-87.62056947
119,41.67979943,-87.62051046
119,41.6782609,-87.620489
119,41.71988436,-87.62051046
119,41.71801044,-87.62046218
119,41.71624058,-87.62040854
119,41.71443863,-87.6203227
119,41.68386193,-87.62063921
119,41.67765189,-87.68033445
119,41.70177954,-87.6208216
119,41.6776599,-87.65485346
119,41.67757576,-87.66109228
119,41.67728728,-87.6767993
119,41.67771599,-87.65143633
119,41.67783219,-87.6421988
119,41.67760381,-87.65879631
119,41.67763987,-87.65636623
119,41.67755573,-87.66274452
119,41.6777801,-87.64665663
119,41.67793235,-87.63451695
119,41.67751967,-87.66505122
119,41.67780414,-87.64417291
119,41.67801649,-87.62496293
119,41.67797242,-87.62969434
119,41.67804454,-87.62251139
119,41.67795639,-87.6321137
119,41.67787225,-87.63932884
119,41.67738745,-87.67167091
119,41.67789229,-87.6369524
119,41.67799646,-87.62736619
119,41.67744755,-87.66845763
119,41.72230676,-87.62487173
119,41.72165412,-87.62079477
119,41.71254053,-87.62016714
119,41.71091068,-87.61995256
119,41.70913261,-87.6199472
119,41.70753071,-87.62020469
119,41.70551225,-87.62052119
119,41.70363391,-87.62067676
119,41.6996848,-87.62096643
119,41.6981828,-87.62091815
119,41.69644844,-87.62085378
119,41.69457784,-87.62084305
119,41.69237872,-87.62107909
119,41.69092061,-87.62105227
119,41.68917805,-87.62103617
119,41.68725115,-87.6209718
119,41.68497967,-87.62081623
119,41.68265602,-87.62069821
119,41.68175058,-87.62067139
119,41.68000777,-87.62060165
119,41.67816874,-87.6205641
119,41.72004052,-87.62060165
119,41.71825469,-87.62055874
119,41.71646081,-87.62050509
119,41.71465887,-87.62044072
119,41.68402618,-87.62074113
119,41.67765189,-87.68033445
87,41.7353421,-87.68759251
87,41.73507389,-87.70401299
87,41.73501785,-87.70744085
87,41.73627481,-87.62482882
87,41.73623478,-87.62782216
87,41.73592655,-87.65104473
87,41.73514595,-87.6998502
87,41.73710743,-87.56905496
87,41.73575041,-87.6625675
87,41.73738364,-87.54893303
87,41.73697533,-87.57821739
87,41.73683523,-87.58826494
87,41.73739564,-87.54460931
87,41.73741566,-87.54602551
87,41.73526204,-87.69250631
87,41.73643493,-87.61629939
87,41.73494579,-87.71175921
87,41.73316038,-87.74163902
87,41.73705539,-87.5734055
87,41.73721951,-87.56143212
87,41.73734361,-87.55154014
87,41.73656303,-87.6050663
87,41.73695132,-87.58064747
87,41.73564233,-87.67228246
87,41.7366631,-87.60131657
87,41.73668312,-87.59932101
87,41.73681121,-87.59065211
87,41.73664709,-87.60232508
87,41.73690328,-87.58285224
87,41.73649497,-87.61222243
87,41.73731158,-87.55430818
87,41.73718749,-87.56384611
87,41.735214,-87.69495785
87,41.73672315,-87.59712696
87,41.73598259,-87.64309466
87,41.73485372,-87.71605611
87,41.73595857,-87.63285398
87,41.73638667,-87.61959833
87,41.73701536,-87.57582486
87,41.73471762,-87.72397399
87,41.73509791,-87.70277917
87,41.73466958,-87.72688687
87,41.73452146,-87.73667157
87,41.7345735,-87.73371577
87,41.73463755,-87.72881806
87,41.73447343,-87.73852766
87,41.7367912,-87.5931251
87,41.73645895,-87.6147598
87,41.73460153,-87.73177922
87,41.73577843,-87.66070068
87,41.736531,-87.60734618
87,41.73490576,-87.71421075
87,41.73553024,-87.67612875
87,41.73582087,-87.65773094
87,41.73728757,-87.55712986
87,41.73727556,-87.55856752
87,41.73636167,-87.62114
87,41.73596257,-87.64818549
87,41.73600661,-87.63650715
87,41.73571438,-87.6656574
87,41.73708341,-87.5710237
87,41.73641892,-87.61790335
87,41.73476565,-87.72173166
87,41.73590653,-87.65305102
87,41.73519799,-87.69710362
87,41.73717148,-87.56583095
87,41.73480969,-87.71919966
87,41.736535,-87.60978699
87,41.73628282,-87.62378812
87,41.73689127,-87.58482099
87,41.73687526,-87.58575439
87,41.7358609,-87.6559124
87,41.7359946,-87.64129221
87,41.73535411,-87.69856811
87,41.73600661,-87.64544964
87,41.7360026,-87.6388514
87,41.73530607,-87.69006014
87,41.7361307,-87.6290077
87,41.73544218,-87.68186331
87,41.735214,-87.68164873
87,41.73566635,-87.67047465
87,41.73566333,-87.66815667
87,41.7301499,-87.54681945
87,41.73010586,-87.55119681
87,41.73011787,-87.54975379
87,41.73539814,-87.68466353
87,41.73580245,-87.54443228
87,41.73397303,-87.54437864
87,41.73215957,-87.54434109
87,41.73020194,-87.54431427
87,41.73424925,-87.74092555
87,41.73629482,-87.62717307
87,41.73624679,-87.62873948
87,41.73554225,-87.68724382
87,41.73525403,-87.70447969
87,41.73518998,-87.70769298
87,41.73546219,-87.69206643
87,41.73599059,-87.65076578
87,41.73533009,-87.6996249
87,41.73717949,-87.5687331
87,41.73580645,-87.66290009
87,41.73683923,-87.59393513
87,41.73705139,-87.57800817
87,41.73691529,-87.58766413
87,41.73735962,-87.55617499
87,41.73650698,-87.61603117
87,41.73512994,-87.71141052
87,41.73316038,-87.74163902
87,41.73711143,-87.57313728
87,41.73729557,-87.56099224
87,41.73739564,-87.55177617
87,41.73671514,-87.60519505
87,41.73701937,-87.58035779
87,41.73574641,-87.67267942
87,41.73673916,-87.60106444
87,41.73675917,-87.59896159
87,41.73687526,-87.5901103
87,41.73697934,-87.58254111
87,41.73656303,-87.61199713
87,41.73737163,-87.55373418
87,41.73725954,-87.56347597
87,41.73542616,-87.69446433
87,41.73678319,-87.59741664
87,41.73609067,-87.64406562
87,41.73503786,-87.71641552
87,41.73601461,-87.63293445
87,41.73645895,-87.61915326
87,41.73709142,-87.57557809
87,41.73492177,-87.72373796
87,41.73531007,-87.70149171
87,41.73487774,-87.72610366
87,41.73473363,-87.73585618
87,41.73476565,-87.73341537
87,41.73485372,-87.7285713
87,41.73468159,-87.73825943
87,41.736523,-87.61443257
87,41.73480969,-87.73094773
87,41.73585049,-87.66045928
87,41.73663908,-87.60709941
87,41.7350899,-87.71400154
87,41.73569837,-87.67587662
87,41.73590253,-87.65803456
87,41.7373356,-87.55859435
87,41.73642692,-87.62079477
87,41.73601061,-87.64883459
87,41.73621877,-87.63611555
87,41.73578644,-87.6653409
87,41.73715947,-87.57073939
87,41.73648297,-87.61751175
87,41.73496981,-87.72056222
87,41.73596257,-87.65357137
87,41.73538213,-87.69690514
87,41.73722833,-87.56555667
87,41.73721551,-87.5664103
87,41.73500984,-87.71884561
87,41.73659905,-87.60951877
87,41.73635087,-87.62403488
87,41.73693931,-87.58596897
87,41.73695132,-87.58505166
87,41.73595056,-87.65559912
87,41.73618274,-87.64106691
87,41.73535411,-87.69856811
87,41.73606665,-87.6455462
87,41.73620275,-87.63864219
87,41.73550622,-87.6895076
87,41.73562632,-87.68220127
87,41.735214,-87.68164873
87,41.73576482,-87.67024827
87,41.73577428,-87.66836333
87,41.73633886,-87.62478054
87,41.73010586,-87.55119681
87,41.73559429,-87.68441141
87,41.73544618,-87.55133629
87,41.73398104,-87.55129337
87,41.73181129,-87.55123973
84,41.99015871,-87.72476792
84,41.99002315,-87.73549676
84,41.98365932,-87.65556157
84,41.98372312,-87.65553474
84,41.98360748,-87.65932202
84,41.9836952,-87.65815258
84,41.99608734,-87.76456654
84,41.99145851,-87.75428295
84,41.9924473,-87.75635362
84,41.99336829,-87.75833309
84,41.99432117,-87.76038229
84,41.99524612,-87.7624476
84,41.99041389,-87.69954443
84,41.99045376,-87.69218981
84,41.9902544,-87.71896899
84,41.98983176,-87.74857521
84,41.99064514,-87.67969072
84,41.9898836,-87.74273872
84,41.99037801,-87.7019155
84,41.99033813,-87.7112174
84,41.98989556,-87.74092555
84,41.98983575,-87.74601102
84,41.99031022,-87.71414638
84,41.98993942,-87.73778737
84,41.99021453,-87.72128105
84,41.99036604,-87.70760179
84,41.99050559,-87.68715799
84,41.99010688,-87.72820652
84,41.99072887,-87.67433167
84,41.99074881,-87.67227173
84,41.99043781,-87.69466281
84,41.99005106,-87.73322225
84,41.99037003,-87.70436168
84,41.99025839,-87.71625996
84,41.99058135,-87.68340826
84,41.99043781,-87.69709289
84,41.99048566,-87.68988848
84,41.99036604,-87.70554185
84,41.99068502,-87.67717481
84,41.98820099,-87.66759932
84,41.98382281,-87.66049147
84,41.98974803,-87.67025471
84,41.98669378,-87.66514778
84,41.98584446,-87.66378522
84,41.99054547,-87.68507123
84,41.990689,-87.68255532
84,41.99025042,-87.72461772
84,41.99008296,-87.73521245
84,41.9836952,-87.65815258
84,41.99608734,-87.76456654
84,41.99141465,-87.75403619
84,41.99239547,-87.75611222
84,41.99336431,-87.75817215
84,41.99428529,-87.76013553
84,41.99525808,-87.76224375
84,41.9904737,-87.69925475
84,41.99051756,-87.69199669
84,41.99034611,-87.71868467
84,41.98999125,-87.74811924
84,41.9907209,-87.6796478
84,41.99006701,-87.74196625
84,41.99044579,-87.7016151
84,41.99039794,-87.71080971
84,41.99008296,-87.74063587
84,41.99001916,-87.74570525
84,41.99037801,-87.71386743
84,41.99009891,-87.73822188
84,41.99031022,-87.72098064
84,41.99042186,-87.70717263
84,41.99061723,-87.68691123
84,41.99017466,-87.72904873
84,41.99081659,-87.67462134
84,41.99087241,-87.67268479
84,41.99048965,-87.69442678
84,41.9904418,-87.7039969
84,41.99011884,-87.73286819
84,41.99033016,-87.71623313
84,41.99049762,-87.69680321
84,41.99056939,-87.68933594
84,41.99042984,-87.70523071
84,41.99080064,-87.67690122
84,41.98794979,-87.66705215
84,41.98393047,-87.6604861
84,41.98955665,-87.66964853
84,41.98661802,-87.66486883
84,41.98553743,-87.66314149
84,41.99066907,-87.68487275
85,41.98291763,-87.7660203
85,41.87823273,-87.7647382
85,41.94578615,-87.76670694
